"graph_type" "ms_sc" "n" "seed" "est_method" "FP" "FN" "TP" "TN" "F1"
"star" 1 800 9 "Nlasso_JOE(AND)" 32 68 312 39588 0.861878453038674
"star" 1 800 9 "Nlasso_JOE(OR)" 252 2 378 39368 0.748514851485149
"star" 1 800 9 "Nlasso(AND)" 1934 50 330 37686 0.249621785173979
"star" 1 800 9 "Nlasso(OR)" 1798 20 360 37822 0.283687943262411
"star" 1 800 9 "Glasso" 844 2 378 38776 0.471910112359551
"star" 1 800 10 "Nlasso_JOE(AND)" 20 76 304 39600 0.863636363636364
"star" 1 800 10 "Nlasso_JOE(OR)" 272 2 378 39348 0.733980582524272
"star" 1 800 10 "Nlasso(AND)" 684 74 306 38936 0.446715328467153
"star" 1 800 10 "Nlasso(OR)" 1330 18 362 38290 0.349420849420849
"star" 1 800 10 "Glasso" 853 0 380 38767 0.471171729696218
"star" 1 800 11 "Nlasso_JOE(AND)" 50 78 302 39570 0.825136612021858
"star" 1 800 11 "Nlasso_JOE(OR)" 290 10 370 39330 0.711538461538462
"star" 1 800 11 "Nlasso(AND)" 1758 72 308 37862 0.251839738348324
"star" 1 800 11 "Nlasso(OR)" 1800 32 348 37820 0.275316455696203
"star" 1 800 11 "Glasso" 888 2 378 38732 0.459295261239368
"star" 1 800 12 "Nlasso_JOE(AND)" 58 64 316 39562 0.838196286472148
"star" 1 800 12 "Nlasso_JOE(OR)" 258 2 378 39362 0.744094488188976
"star" 1 800 12 "Nlasso(AND)" 704 76 304 38916 0.438040345821326
"star" 1 800 12 "Nlasso(OR)" 1338 22 358 38282 0.344894026974952
"star" 1 800 12 "Glasso" 850 0 380 38770 0.472049689440994
"star" 1 800 13 "Nlasso_JOE(AND)" 28 70 310 39592 0.863509749303621
"star" 1 800 13 "Nlasso_JOE(OR)" 238 6 374 39382 0.754032258064516
"star" 1 800 13 "Nlasso(AND)" 732 78 302 38888 0.427157001414427
"star" 1 800 13 "Nlasso(OR)" 1340 22 358 38280 0.34456207892204
"star" 1 800 13 "Glasso" 852 2 378 38768 0.469565217391304
"star" 1 800 14 "Nlasso_JOE(AND)" 24 62 318 39596 0.880886426592798
"star" 1 800 14 "Nlasso_JOE(OR)" 236 2 378 39384 0.76056338028169
"star" 1 800 14 "Nlasso(AND)" 1798 56 324 37822 0.258992805755396
"star" 1 800 14 "Nlasso(OR)" 1688 24 356 37932 0.293729372937294
"star" 1 800 14 "Glasso" 796 0 380 38824 0.488431876606684
"star" 1 800 15 "Nlasso_JOE(AND)" 18 58 322 39602 0.894444444444444
"star" 1 800 15 "Nlasso_JOE(OR)" 266 4 376 39354 0.735812133072407
"star" 1 800 15 "Nlasso(AND)" 652 56 324 38968 0.47787610619469
"star" 1 800 15 "Nlasso(OR)" 1264 18 362 38356 0.360917248255234
"star" 1 800 15 "Glasso" 804 2 378 38816 0.483994878361076
"star" 1 800 16 "Nlasso_JOE(AND)" 36 64 316 39584 0.863387978142076
"star" 1 800 16 "Nlasso_JOE(OR)" 290 6 374 39330 0.716475095785441
"star" 1 800 16 "Nlasso(AND)" 712 66 314 38908 0.446657183499289
"star" 1 800 16 "Nlasso(OR)" 1398 12 368 38222 0.342963653308481
"star" 1 800 16 "Glasso" 938 0 380 38682 0.447585394581861
"star" 1 800 17 "Nlasso_JOE(AND)" 12 64 316 39608 0.892655367231638
"star" 1 800 17 "Nlasso_JOE(OR)" 236 4 376 39384 0.758064516129032
"star" 1 800 17 "Nlasso(AND)" 666 58 322 38954 0.470760233918129
"star" 1 800 17 "Nlasso(OR)" 1316 16 364 38304 0.353398058252427
"star" 1 800 17 "Glasso" 784 0 380 38836 0.492227979274611
"star" 1 800 18 "Nlasso_JOE(AND)" 14 66 314 39606 0.887005649717514
"star" 1 800 18 "Nlasso_JOE(OR)" 268 6 374 39352 0.731898238747554
"star" 1 800 18 "Nlasso(AND)" 656 60 320 38964 0.471976401179941
"star" 1 800 18 "Nlasso(OR)" 1268 18 362 38352 0.360199004975124
"star" 1 800 18 "Glasso" 808 0 380 38812 0.48469387755102
"star" 1 800 19 "Nlasso_JOE(AND)" 36 66 314 39584 0.86027397260274
"star" 1 800 19 "Nlasso_JOE(OR)" 240 2 378 39380 0.75751503006012
"star" 1 800 19 "Nlasso(AND)" 722 54 326 38898 0.456582633053221
"star" 1 800 19 "Nlasso(OR)" 1336 12 368 38284 0.353166986564299
"star" 1 800 19 "Glasso" 812 0 380 38808 0.483460559796438
"star" 1 800 20 "Nlasso_JOE(AND)" 20 78 302 39600 0.86039886039886
"star" 1 800 20 "Nlasso_JOE(OR)" 254 4 376 39366 0.744554455445545
"star" 1 800 20 "Nlasso(AND)" 650 68 312 38970 0.464977645305514
"star" 1 800 20 "Nlasso(OR)" 1246 14 366 38374 0.367469879518072
"star" 1 800 20 "Glasso" 818 2 378 38802 0.479695431472081
"chain" 1 600 1 "DBGlasso_Holm" 0 398 0 39602 0
"chain" 1 600 1 "DBGlasso_FDR" 0 398 0 39602 0
"chain" 1 600 2 "DBGlasso_Holm" 0 396 2 39602 0.01
"chain" 1 600 2 "DBGlasso_FDR" 0 394 4 39602 0.0199004975124378
"chain" 1 600 3 "DBGlasso_Holm" 0 394 4 39602 0.0199004975124378
"chain" 1 600 3 "DBGlasso_FDR" 0 394 4 39602 0.0199004975124378
"chain" 1 600 4 "DBGlasso_Holm" 0 398 0 39602 0
"chain" 1 600 4 "DBGlasso_FDR" 0 398 0 39602 0
"chain" 1 600 5 "DBGlasso_Holm" 0 392 6 39602 0.0297029702970297
"chain" 1 600 5 "DBGlasso_FDR" 0 390 8 39602 0.0394088669950739
"chain" 1 600 6 "DBGlasso_Holm" 0 396 2 39602 0.01
"chain" 1 600 6 "DBGlasso_FDR" 0 396 2 39602 0.01
"chain" 1 600 7 "DBGlasso_Holm" 0 394 4 39602 0.0199004975124378
"chain" 1 600 7 "DBGlasso_FDR" 0 394 4 39602 0.0199004975124378
"chain" 1 600 8 "DBGlasso_Holm" 0 396 2 39602 0.01
"chain" 1 600 8 "DBGlasso_FDR" 0 396 2 39602 0.01
"chain" 1 600 9 "DBGlasso_Holm" 0 398 0 39602 0
"chain" 1 600 9 "DBGlasso_FDR" 0 396 2 39602 0.01
"chain" 1 600 10 "DBGlasso_Holm" 0 396 2 39602 0.01
"chain" 1 600 10 "DBGlasso_FDR" 0 394 4 39602 0.0199004975124378
"chain" 1 600 11 "DBGlasso_Holm" 0 396 2 39602 0.01
"chain" 1 600 11 "DBGlasso_FDR" 0 394 4 39602 0.0199004975124378
"chain" 1 600 12 "DBGlasso_Holm" 0 394 4 39602 0.0199004975124378
"chain" 1 600 12 "DBGlasso_FDR" 0 394 4 39602 0.0199004975124378
"chain" 1 600 13 "DBGlasso_Holm" 0 396 2 39602 0.01
"chain" 1 600 13 "DBGlasso_FDR" 0 394 4 39602 0.0199004975124378
"chain" 1 600 14 "DBGlasso_Holm" 0 396 2 39602 0.01
"chain" 1 600 14 "DBGlasso_FDR" 0 396 2 39602 0.01
"chain" 1 600 15 "DBGlasso_Holm" 0 394 4 39602 0.0199004975124378
"chain" 1 600 15 "DBGlasso_FDR" 0 394 4 39602 0.0199004975124378
"chain" 1 600 16 "DBGlasso_Holm" 0 396 2 39602 0.01
"chain" 1 600 16 "DBGlasso_FDR" 0 396 2 39602 0.01
"chain" 1 600 17 "DBGlasso_Holm" 0 394 4 39602 0.0199004975124378
"chain" 1 600 17 "DBGlasso_FDR" 0 390 8 39602 0.0394088669950739
"chain" 1 600 18 "DBGlasso_Holm" 0 394 4 39602 0.0199004975124378
"chain" 1 600 18 "DBGlasso_FDR" 0 394 4 39602 0.0199004975124378
"chain" 1 600 19 "DBGlasso_Holm" 0 396 2 39602 0.01
"chain" 1 600 19 "DBGlasso_FDR" 0 396 2 39602 0.01
"chain" 1 600 20 "DBGlasso_Holm" 0 394 4 39602 0.0199004975124378
"chain" 1 600 20 "DBGlasso_FDR" 0 394 4 39602 0.0199004975124378
"star" 1 600 1 "DBGlasso_Holm" 0 378 2 39620 0.0104712041884817
"star" 1 600 1 "DBGlasso_FDR" 0 378 2 39620 0.0104712041884817
"star" 1 600 2 "DBGlasso_Holm" 0 380 0 39620 0
"star" 1 600 2 "DBGlasso_FDR" 0 380 0 39620 0
"star" 1 600 3 "DBGlasso_Holm" 0 380 0 39620 0
"star" 1 600 3 "DBGlasso_FDR" 0 380 0 39620 0
"star" 1 600 4 "DBGlasso_Holm" 0 380 0 39620 0
"star" 1 600 4 "DBGlasso_FDR" 0 380 0 39620 0
"star" 1 600 5 "DBGlasso_Holm" 0 380 0 39620 0
"star" 1 600 5 "DBGlasso_FDR" 0 380 0 39620 0
"star" 1 600 6 "DBGlasso_Holm" 0 380 0 39620 0
"star" 1 600 6 "DBGlasso_FDR" 0 380 0 39620 0
"star" 1 600 7 "DBGlasso_Holm" 0 380 0 39620 0
"star" 1 600 7 "DBGlasso_FDR" 0 380 0 39620 0
"star" 1 600 8 "DBGlasso_Holm" 0 380 0 39620 0
"star" 1 600 8 "DBGlasso_FDR" 0 380 0 39620 0
"star" 1 600 9 "DBGlasso_Holm" 0 380 0 39620 0
"star" 1 600 9 "DBGlasso_FDR" 0 380 0 39620 0
"star" 1 600 10 "DBGlasso_Holm" 0 380 0 39620 0
"star" 1 600 10 "DBGlasso_FDR" 0 380 0 39620 0
"star" 1 600 11 "DBGlasso_Holm" 0 378 2 39620 0.0104712041884817
"star" 1 600 11 "DBGlasso_FDR" 0 378 2 39620 0.0104712041884817
"star" 1 600 12 "DBGlasso_Holm" 0 380 0 39620 0
"star" 1 600 12 "DBGlasso_FDR" 0 380 0 39620 0
"star" 1 600 13 "DBGlasso_Holm" 0 380 0 39620 0
"star" 1 600 13 "DBGlasso_FDR" 0 380 0 39620 0
"star" 1 600 14 "DBGlasso_Holm" 0 378 2 39620 0.0104712041884817
"star" 1 600 14 "DBGlasso_FDR" 0 378 2 39620 0.0104712041884817
"star" 1 600 15 "DBGlasso_Holm" 0 380 0 39620 0
"star" 1 600 15 "DBGlasso_FDR" 0 380 0 39620 0
"star" 1 600 16 "DBGlasso_Holm" 0 380 0 39620 0
"star" 1 600 16 "DBGlasso_FDR" 0 380 0 39620 0
"star" 1 600 17 "DBGlasso_Holm" 0 378 2 39620 0.0104712041884817
"star" 1 600 17 "DBGlasso_FDR" 0 378 2 39620 0.0104712041884817
"star" 1 600 18 "DBGlasso_Holm" 0 380 0 39620 0
"star" 1 600 18 "DBGlasso_FDR" 0 380 0 39620 0
"star" 1 600 19 "DBGlasso_Holm" 0 380 0 39620 0
"star" 1 600 19 "DBGlasso_FDR" 0 380 0 39620 0
"star" 1 600 20 "DBGlasso_Holm" 0 378 2 39620 0.0104712041884817
"star" 1 600 20 "DBGlasso_FDR" 0 378 2 39620 0.0104712041884817
"chain" 1 800 1 "DBGlasso_Holm" 0 390 8 39602 0.0394088669950739
"chain" 1 800 1 "DBGlasso_FDR" 0 384 14 39602 0.0679611650485437
"chain" 1 800 2 "DBGlasso_Holm" 0 374 24 39602 0.113744075829384
"chain" 1 800 2 "DBGlasso_FDR" 0 372 26 39602 0.122641509433962
"chain" 1 800 3 "DBGlasso_Holm" 0 388 10 39602 0.0490196078431373
"chain" 1 800 3 "DBGlasso_FDR" 0 384 14 39602 0.0679611650485437
"chain" 1 800 4 "DBGlasso_Holm" 0 390 8 39602 0.0394088669950739
"chain" 1 800 4 "DBGlasso_FDR" 0 386 12 39602 0.0585365853658537
"chain" 1 800 5 "DBGlasso_Holm" 0 390 8 39602 0.0394088669950739
"chain" 1 800 5 "DBGlasso_FDR" 0 380 18 39602 0.0865384615384615
"chain" 1 800 6 "DBGlasso_Holm" 0 388 10 39602 0.0490196078431373
"chain" 1 800 6 "DBGlasso_FDR" 0 386 12 39602 0.0585365853658537
"chain" 1 800 7 "DBGlasso_Holm" 0 392 6 39602 0.0297029702970297
"chain" 1 800 7 "DBGlasso_FDR" 0 390 8 39602 0.0394088669950739
"chain" 1 800 8 "DBGlasso_Holm" 0 382 16 39602 0.0772946859903382
"chain" 1 800 8 "DBGlasso_FDR" 0 378 20 39602 0.0956937799043062
"chain" 1 800 9 "DBGlasso_Holm" 0 388 10 39602 0.0490196078431373
"chain" 1 800 9 "DBGlasso_FDR" 0 380 18 39602 0.0865384615384615
"chain" 1 800 10 "DBGlasso_Holm" 0 390 8 39602 0.0394088669950739
"chain" 1 800 10 "DBGlasso_FDR" 0 388 10 39602 0.0490196078431373
"chain" 1 800 11 "DBGlasso_Holm" 0 392 6 39602 0.0297029702970297
"chain" 1 800 11 "DBGlasso_FDR" 0 386 12 39602 0.0585365853658537
"chain" 1 800 12 "DBGlasso_Holm" 0 390 8 39602 0.0394088669950739
"chain" 1 800 12 "DBGlasso_FDR" 0 382 16 39602 0.0772946859903382
"chain" 1 800 13 "DBGlasso_Holm" 0 382 16 39602 0.0772946859903382
"chain" 1 800 13 "DBGlasso_FDR" 0 380 18 39602 0.0865384615384615
"chain" 1 800 14 "DBGlasso_Holm" 0 388 10 39602 0.0490196078431373
"chain" 1 800 14 "DBGlasso_FDR" 0 378 20 39602 0.0956937799043062
"chain" 1 800 15 "DBGlasso_Holm" 0 390 8 39602 0.0394088669950739
"chain" 1 800 15 "DBGlasso_FDR" 0 386 12 39602 0.0585365853658537
"chain" 1 800 16 "DBGlasso_Holm" 0 386 12 39602 0.0585365853658537
"chain" 1 800 16 "DBGlasso_FDR" 0 374 24 39602 0.113744075829384
"chain" 1 800 17 "DBGlasso_Holm" 0 382 16 39602 0.0772946859903382
"chain" 1 800 17 "DBGlasso_FDR" 0 380 18 39602 0.0865384615384615
"chain" 1 800 18 "DBGlasso_Holm" 0 384 14 39602 0.0679611650485437
"chain" 1 800 18 "DBGlasso_FDR" 0 380 18 39602 0.0865384615384615
"chain" 1 800 19 "DBGlasso_Holm" 0 384 14 39602 0.0679611650485437
"chain" 1 800 19 "DBGlasso_FDR" 0 380 18 39602 0.0865384615384615
"chain" 1 800 20 "DBGlasso_Holm" 0 388 10 39602 0.0490196078431373
"chain" 1 800 20 "DBGlasso_FDR" 0 384 14 39602 0.0679611650485437
"star" 1 800 1 "DBGlasso_Holm" 0 378 2 39620 0.0104712041884817
"star" 1 800 1 "DBGlasso_FDR" 0 378 2 39620 0.0104712041884817
"star" 1 800 2 "DBGlasso_Holm" 0 380 0 39620 0
"star" 1 800 2 "DBGlasso_FDR" 0 378 2 39620 0.0104712041884817
"star" 1 800 3 "DBGlasso_Holm" 0 378 2 39620 0.0104712041884817
"star" 1 800 3 "DBGlasso_FDR" 0 378 2 39620 0.0104712041884817
"star" 1 800 4 "DBGlasso_Holm" 0 380 0 39620 0
"star" 1 800 4 "DBGlasso_FDR" 0 380 0 39620 0
"star" 1 800 5 "DBGlasso_Holm" 0 380 0 39620 0
"star" 1 800 5 "DBGlasso_FDR" 0 380 0 39620 0
"star" 1 800 6 "DBGlasso_Holm" 0 380 0 39620 0
"star" 1 800 6 "DBGlasso_FDR" 0 380 0 39620 0
"star" 1 800 7 "DBGlasso_Holm" 0 380 0 39620 0
"star" 1 800 7 "DBGlasso_FDR" 0 380 0 39620 0
"star" 1 800 8 "DBGlasso_Holm" 0 378 2 39620 0.0104712041884817
"star" 1 800 8 "DBGlasso_FDR" 0 378 2 39620 0.0104712041884817
"star" 1 800 9 "DBGlasso_Holm" 0 380 0 39620 0
"star" 1 800 9 "DBGlasso_FDR" 0 380 0 39620 0
"star" 1 800 10 "DBGlasso_Holm" 0 380 0 39620 0
"star" 1 800 10 "DBGlasso_FDR" 0 376 4 39620 0.0208333333333333
"star" 1 800 11 "DBGlasso_Holm" 0 378 2 39620 0.0104712041884817
"star" 1 800 11 "DBGlasso_FDR" 0 378 2 39620 0.0104712041884817
"star" 1 800 12 "DBGlasso_Holm" 0 380 0 39620 0
"star" 1 800 12 "DBGlasso_FDR" 0 378 2 39620 0.0104712041884817
"star" 1 800 13 "DBGlasso_Holm" 0 378 2 39620 0.0104712041884817
"star" 1 800 13 "DBGlasso_FDR" 0 378 2 39620 0.0104712041884817
"star" 1 800 14 "DBGlasso_Holm" 0 380 0 39620 0
"star" 1 800 14 "DBGlasso_FDR" 0 380 0 39620 0
"star" 1 800 15 "DBGlasso_Holm" 0 380 0 39620 0
"star" 1 800 15 "DBGlasso_FDR" 0 380 0 39620 0
"star" 1 800 16 "DBGlasso_Holm" 0 380 0 39620 0
"star" 1 800 16 "DBGlasso_FDR" 0 378 2 39620 0.0104712041884817
"star" 1 800 17 "DBGlasso_Holm" 0 380 0 39620 0
"star" 1 800 17 "DBGlasso_FDR" 0 378 2 39620 0.0104712041884817
"star" 1 800 18 "DBGlasso_Holm" 0 380 0 39620 0
"star" 1 800 18 "DBGlasso_FDR" 0 380 0 39620 0
"star" 1 800 19 "DBGlasso_Holm" 0 378 2 39620 0.0104712041884817
"star" 1 800 19 "DBGlasso_FDR" 0 376 4 39620 0.0208333333333333
"star" 1 800 20 "DBGlasso_Holm" 0 378 2 39620 0.0104712041884817
"star" 1 800 20 "DBGlasso_FDR" 0 378 2 39620 0.0104712041884817
"chain" 2 1500 1 "Nlasso_JOE(AND)" 774 4 394 38828 0.503192848020434
"chain" 2 1500 1 "Nlasso_JOE(OR)" 2266 2 396 37336 0.258823529411765
"chain" 2 1500 1 "Nlasso(AND)" 1868 0 398 37734 0.298798798798799
"chain" 2 1500 1 "Nlasso(OR)" 1398 2 396 38204 0.361313868613139
"chain" 2 1500 1 "Glasso" 1622 0 398 37980 0.329197684036394
"chain" 2 1500 2 "Nlasso_JOE(AND)" 686 0 398 38916 0.537112010796221
"chain" 2 1500 2 "Nlasso_JOE(OR)" 2144 0 398 37458 0.270748299319728
"chain" 2 1500 2 "Nlasso(AND)" 1800 0 398 37802 0.306625577812018
"chain" 2 1500 2 "Nlasso(OR)" 1378 0 398 38224 0.366145354185833
"chain" 2 1500 2 "Glasso" 1532 0 398 38070 0.34192439862543
"chain" 2 1500 3 "Nlasso_JOE(AND)" 704 2 396 38898 0.528704939919893
"chain" 2 1500 3 "Nlasso_JOE(OR)" 2116 0 398 37486 0.273351648351648
"chain" 2 1500 3 "Nlasso(AND)" 1804 0 398 37798 0.306153846153846
"chain" 2 1500 3 "Nlasso(OR)" 1354 0 398 38248 0.370232558139535
"chain" 2 1500 3 "Glasso" 1531 0 398 38071 0.342071336484744
"chain" 2 1500 4 "Nlasso_JOE(AND)" 692 0 398 38910 0.53494623655914
"chain" 2 1500 4 "Nlasso_JOE(OR)" 2088 0 398 37514 0.276005547850208
"chain" 2 1500 4 "Nlasso(AND)" 1810 0 398 37792 0.305448963929394
"chain" 2 1500 4 "Nlasso(OR)" 1390 0 398 38212 0.364135407136322
"chain" 2 1500 4 "Glasso" 1596 0 398 38006 0.332775919732441
"chain" 2 1500 5 "Nlasso_JOE(AND)" 678 2 396 38924 0.53804347826087
"chain" 2 1500 5 "Nlasso_JOE(OR)" 2238 0 398 37364 0.262359920896506
"chain" 2 1500 5 "Nlasso(AND)" 1772 0 398 37830 0.309968847352025
"chain" 2 1500 5 "Nlasso(OR)" 1464 0 398 38138 0.352212389380531
"chain" 2 1500 5 "Glasso" 1578 0 398 38024 0.335299073294019
"chain" 2 1500 6 "Nlasso_JOE(AND)" 726 4 394 38876 0.519104084321476
"chain" 2 1500 6 "Nlasso_JOE(OR)" 2256 2 396 37346 0.259672131147541
"chain" 2 1500 6 "Nlasso(AND)" 1836 2 396 37766 0.301140684410646
"chain" 2 1500 6 "Nlasso(OR)" 1488 2 396 38114 0.34706397896582
"chain" 2 1500 6 "Glasso" 1694 0 398 37908 0.319678714859438
"chain" 2 1500 7 "Nlasso_JOE(AND)" 690 6 392 38912 0.52972972972973
"chain" 2 1500 7 "Nlasso_JOE(OR)" 2234 2 396 37368 0.261558784676354
"chain" 2 1500 7 "Nlasso(AND)" 1782 2 396 37820 0.307453416149068
"chain" 2 1500 7 "Nlasso(OR)" 1398 2 396 38204 0.361313868613139
"chain" 2 1500 7 "Glasso" 1616 0 398 37986 0.330016583747927
"chain" 2 1500 8 "Nlasso_JOE(AND)" 694 2 396 38908 0.532258064516129
"chain" 2 1500 8 "Nlasso_JOE(OR)" 2140 2 396 37462 0.269938650306748
"chain" 2 1500 8 "Nlasso(AND)" 1840 2 396 37762 0.300683371298405
"chain" 2 1500 8 "Nlasso(OR)" 1418 2 396 38184 0.358047016274864
"chain" 2 1500 8 "Glasso" 1602 0 398 38000 0.331943286071726
"chain" 2 1500 9 "Nlasso_JOE(AND)" 720 10 388 38882 0.51527224435591
"chain" 2 1500 9 "Nlasso_JOE(OR)" 2290 4 394 37312 0.255678131083712
"chain" 2 1500 9 "Nlasso(AND)" 1704 4 394 37898 0.315705128205128
"chain" 2 1500 9 "Nlasso(OR)" 1440 4 394 38162 0.353046594982079
"chain" 2 1500 9 "Glasso" 1690 2 396 37912 0.318840579710145
"chain" 2 1500 10 "Nlasso_JOE(AND)" 618 2 396 38984 0.560906515580737
"chain" 2 1500 10 "Nlasso_JOE(OR)" 2152 0 398 37450 0.270013568521031
"chain" 2 1500 10 "Nlasso(AND)" 1694 0 398 37908 0.319678714859438
"chain" 2 1500 10 "Nlasso(OR)" 1330 0 398 38272 0.374412041392286
"chain" 2 1500 10 "Glasso" 1568 2 396 38034 0.335309060118544
"chain" 2 1500 11 "Nlasso_JOE(AND)" 50 10 388 39552 0.92822966507177
"chain" 2 1500 11 "Nlasso_JOE(OR)" 226 4 394 39376 0.774066797642436
"chain" 2 1500 11 "Nlasso(AND)" 1656 4 394 37946 0.321895424836601
"chain" 2 1500 11 "Nlasso(OR)" 1448 4 394 38154 0.351785714285714
"chain" 2 1500 11 "Glasso" 1626 2 396 37976 0.327272727272727
"chain" 2 1500 12 "Nlasso_JOE(AND)" 722 0 398 38880 0.52437417654809
"chain" 2 1500 12 "Nlasso_JOE(OR)" 2266 0 398 37336 0.259960809928152
"chain" 2 1500 12 "Nlasso(AND)" 1828 0 398 37774 0.303353658536585
"chain" 2 1500 12 "Nlasso(OR)" 1380 0 398 38222 0.365808823529412
"chain" 2 1500 12 "Glasso" 1630 0 398 37972 0.328112118713932
"chain" 2 1500 13 "Nlasso_JOE(AND)" 660 0 398 38942 0.546703296703297
"chain" 2 1500 13 "Nlasso_JOE(OR)" 2186 0 398 37416 0.266934942991281
"chain" 2 1500 13 "Nlasso(AND)" 1744 0 398 37858 0.313385826771654
"chain" 2 1500 13 "Nlasso(OR)" 1398 0 398 38204 0.362807657247037
"chain" 2 1500 13 "Glasso" 1592 0 398 38010 0.333333333333333
"chain" 2 1500 14 "Nlasso_JOE(AND)" 686 2 396 38916 0.535135135135135
"chain" 2 1500 14 "Nlasso_JOE(OR)" 2226 0 398 37376 0.263401720714758
"chain" 2 1500 14 "Nlasso(AND)" 1710 2 396 37892 0.31629392971246
"chain" 2 1500 14 "Nlasso(OR)" 1388 0 398 38214 0.364468864468864
"chain" 2 1500 14 "Glasso" 1572 0 398 38030 0.336148648648649
"chain" 2 1500 15 "Nlasso_JOE(AND)" 686 2 396 38916 0.535135135135135
"chain" 2 1500 15 "Nlasso_JOE(OR)" 2316 0 398 37286 0.255784061696658
"chain" 2 1500 15 "Nlasso(AND)" 1680 0 398 37922 0.321486268174475
"chain" 2 1500 15 "Nlasso(OR)" 1392 0 398 38210 0.363802559414991
"chain" 2 1500 15 "Glasso" 1631 0 398 37971 0.327976926246395
"chain" 2 1500 16 "Nlasso_JOE(AND)" 672 2 396 38930 0.540245566166439
"chain" 2 1500 16 "Nlasso_JOE(OR)" 2072 0 398 37530 0.277545327754533
"chain" 2 1500 16 "Nlasso(AND)" 1832 0 398 37770 0.302891933028919
"chain" 2 1500 16 "Nlasso(OR)" 1426 0 398 38176 0.358235823582358
"chain" 2 1500 16 "Glasso" 1590 0 398 38012 0.333612740989103
"chain" 2 1500 17 "Nlasso_JOE(AND)" 58 6 392 39544 0.924528301886792
"chain" 2 1500 17 "Nlasso_JOE(OR)" 228 2 396 39374 0.774951076320939
"chain" 2 1500 17 "Nlasso(AND)" 1710 0 398 37892 0.317637669592977
"chain" 2 1500 17 "Nlasso(OR)" 1350 0 398 38252 0.370922646784716
"chain" 2 1500 17 "Glasso" 360 0 398 39242 0.688581314878893
"chain" 2 1500 18 "Nlasso_JOE(AND)" 724 0 398 38878 0.523684210526316
"chain" 2 1500 18 "Nlasso_JOE(OR)" 2206 0 398 37396 0.265156562291805
"chain" 2 1500 18 "Nlasso(AND)" 1754 0 398 37848 0.312156862745098
"chain" 2 1500 18 "Nlasso(OR)" 1408 0 398 38194 0.361161524500907
"chain" 2 1500 18 "Glasso" 1626 0 398 37976 0.328654004954583
"chain" 2 1500 19 "Nlasso_JOE(AND)" 86 8 390 39516 0.892448512585812
"chain" 2 1500 19 "Nlasso_JOE(OR)" 216 6 392 39386 0.779324055666004
"chain" 2 1500 19 "Nlasso(AND)" 1828 2 396 37774 0.302059496567506
"chain" 2 1500 19 "Nlasso(OR)" 1350 2 396 38252 0.369402985074627
"chain" 2 1500 19 "Glasso" 392 2 396 39210 0.66779089376054
"chain" 2 1500 20 "Nlasso_JOE(AND)" 68 8 390 39534 0.911214953271028
"chain" 2 1500 20 "Nlasso_JOE(OR)" 220 4 394 39382 0.778656126482213
"chain" 2 1500 20 "Nlasso(AND)" 1740 2 396 37862 0.312549329123915
"chain" 2 1500 20 "Nlasso(OR)" 1404 2 396 38198 0.360327570518653
"chain" 2 1500 20 "Glasso" 410 4 394 39192 0.655574043261231
"star" 2 1500 1 "Nlasso_JOE(AND)" 8 154 226 39612 0.736156351791531
"star" 2 1500 1 "Nlasso_JOE(OR)" 506 18 362 39114 0.580128205128205
"star" 2 1500 1 "Nlasso(AND)" 1976 60 320 37644 0.239162929745889
"star" 2 1500 1 "Nlasso(OR)" 1864 10 370 37756 0.283091048201989
"star" 2 1500 1 "Glasso" 1876 0 380 37744 0.288315629742033
"star" 2 1500 2 "Nlasso_JOE(AND)" 10 132 248 39610 0.77742946708464
"star" 2 1500 2 "Nlasso_JOE(OR)" 560 18 362 39060 0.556067588325653
"star" 2 1500 2 "Nlasso(AND)" 1984 58 322 37636 0.2397617274758
"star" 2 1500 2 "Nlasso(OR)" 1818 8 372 37802 0.289494163424125
"star" 2 1500 2 "Glasso" 1872 0 380 37748 0.288753799392097
"star" 2 1500 3 "Nlasso_JOE(AND)" 6 132 248 39614 0.782334384858044
"star" 2 1500 3 "Nlasso_JOE(OR)" 520 18 362 39100 0.573692551505547
"star" 2 1500 3 "Nlasso(AND)" 1934 48 332 37686 0.250944822373394
"star" 2 1500 3 "Nlasso(OR)" 1788 8 372 37832 0.292913385826772
"star" 2 1500 3 "Glasso" 1812 0 380 37808 0.295489891135303
"star" 2 1500 4 "Nlasso_JOE(AND)" 10 128 252 39610 0.785046728971963
"star" 2 1500 4 "Nlasso_JOE(OR)" 526 18 362 39094 0.570977917981073
"star" 2 1500 4 "Nlasso(AND)" 1928 46 334 37692 0.252838758516276
"star" 2 1500 4 "Nlasso(OR)" 1794 6 374 37826 0.293563579277865
"star" 2 1500 4 "Glasso" 1867 0 380 37753 0.289303387894937
"star" 2 1500 5 "Nlasso_JOE(AND)" 6 124 256 39614 0.797507788161994
"star" 2 1500 5 "Nlasso_JOE(OR)" 596 18 362 39024 0.541106128550075
"star" 2 1500 5 "Nlasso(AND)" 1980 42 338 37640 0.250555967383247
"star" 2 1500 5 "Nlasso(OR)" 1800 6 374 37820 0.292873923257635
"star" 2 1500 5 "Glasso" 1928 0 380 37692 0.282738095238095
"star" 2 1500 6 "Nlasso_JOE(AND)" 8 134 246 39612 0.77602523659306
"star" 2 1500 6 "Nlasso_JOE(OR)" 544 18 362 39076 0.56298600311042
"star" 2 1500 6 "Nlasso(AND)" 1994 50 330 37626 0.244082840236686
